-0.8311953847310617	-0.477627205802543	0.0	-0.5235987755982989	0.0	0.9687663360949057
-0.8290137231660688	-0.481405954478031	0.000318978380988801	-0.5195080176046156	0.004363323129985824	0.9375339004266442
-0.8268166219521036	-0.485175746911609	0.0012757252720690263	-0.5154172488925441	0.008726646259971648	0.9375526297279326
-0.8246041178157585	-0.48893651999480936	0.002869676020880168	-0.5113263274548738	0.01308996938995747	0.9375714230068223
-0.8223762472089065	-0.4926882104532287	0.0050998898844294566	-0.5072353947405055	0.017453292519943295	0.9375624764370902
-0.8201330473741288	-0.49643075547472443	0.007965050545322008	-0.5031445513763844	0.02181661564992912	0.9375576708304618
-0.8178745561865354	-0.5001640926269559	0.011463466834119149	-0.49905366059884493	0.02617993877991494	0.9375956421883559
-0.8156008112653514	-0.5038881593248092	0.015593073657461324	-0.49496248587211555	0.030543261909900768	0.9376060888618953
-0.8133118496077305	-0.5076028925947238	0.020351433131488253	-0.49087150393015166	0.03490658503988659	0.9375909615929411
-0.8110077102399296	-0.5113082307048589	0.025735735919985812	-0.4867804612137474	0.039269908169872414	0.9376198826717325
-0.8086884314996632	-0.5150041115013156	0.0317428027765859	-0.4826892268877594	0.04363323129985824	0.9376506212291263
-0.8063540514974467	-0.5186904726802997	0.03836908629024273	-0.4785979159268381	0.04799655442984406	0.9376543234554144
-0.8040046090247707	-0.5223672523588031	0.045610672833106936	-0.47450664929283093	0.05235987755982988	0.9376594865982113
-0.8016401435710411	-0.5260343890967484	0.05346328470981623	-0.470415293274989	0.056723200689815706	0.9377056873278172
-0.7992606943868036	-0.5296918212993054	0.06192228250712094	-0.4663236234635575	0.061086523819801536	0.9377314811929962
-0.7968663001574503	-0.5333394869927467	0.07098266764266041	-0.4622320423517783	0.06544984694978735	0.9377309571112765
-0.7944570012919782	-0.5369773253225113	0.08063908511160732	-0.4581403771138228	0.06981317007977318	0.9377592948533184
-0.7920328378192844	-0.5406052751835659	0.09088582642979616	-0.454048548708593	0.074176493209759	0.9378089773522986
-0.7895938497336499	-0.5442232754398957	0.10171683277185316	-0.4499564499090434	0.07853981633974483	0.9378330303851166
-0.7871400768955609	-0.5478312648517047	0.11312569830274764	-0.4458644116015049	0.08290313946973066	0.9378420703032412
-0.7846715606117004	-0.5514291831516366	0.12510567370108497	-0.4417722339137877	0.08726646259971647	0.9378841247840427
-0.7821883417167004	-0.5550169697473226	0.13764966987236762	-0.43767982861167143	0.0916297857297023	0.9379350654339157
-0.7796904609799711	-0.558594563989512	0.15075026185035154	-0.4335872063829225	0.09599310885968812	0.9379614969476183
-0.7771779594615631	-0.5621619054164946	0.1643996928845327	-0.4294945704223361	0.10035643198967395	0.9379823146893422
-0.7746508791958593	-0.5657189342422648	0.1785898787117034	-0.4254017665245191	0.10471975511965977	0.9380299837335798
-0.7721092619149437	-0.5692655904610179	0.19331241200942448	-0.4213087145730461	0.1090830782496456	0.9380869871424263
-0.7695531493163252	-0.5728018140285902	0.20855856702916933	-0.41721541322664457	0.11344640137963141	0.9381208314230393
-0.7669825833433895	-0.5763275450613625	0.2243193044068025	-0.41312206592810674	0.11780972450961724	0.9381486105058278
-0.7643976069046767	-0.5798427243665999	0.2405852761479671	-0.4090285221634764	0.12217304763960307	0.9381959316686387
-0.7617982626241502	-0.5833472925351427	0.25734683078586723	-0.40493476190989	0.1265363707695889	0.9382647171255291
-0.7591845933028321	-0.586841190274841	0.2745940187088421	-0.40084061787890946	0.1308996938995747	0.9383119230116259
-0.756556641406052	-0.59032435802344	0.2923165976550453	-0.39674644567625394	0.13526301702956053	0.9383409301065149
-0.7539144508856961	-0.5937967373216749	0.3105040383714559	-0.3926520485106173	0.13962634015954636	0.9383933071207223
-0.7512580652520333	-0.5972582693671626	0.32914553043436373	-0.38855741923228626	0.1439896632895322	0.9384559434184083
-0.74858752823595	-0.6007088955106905	0.3482299882283934	-0.3844624754618369	0.148352986419518	0.9385233737567418
-0.745902883529831	-0.6041485570548802	0.36774605708104474	-0.3803672577427961	0.15271630954950383	0.9385715236936735
-0.7432041752119809	-0.6075771955823187	0.38768211954965365	-0.37627189378487946	0.15707963267948966	0.9386181396682324
-0.7404914480420758	-0.6109947531953412	0.40802630185759825	-0.3721762692647188	0.16144295580947549	0.938678673983123
-0.7377647466303441	-0.6144011718642559	0.42876648047649496	-0.36808037704524943	0.16580627893946132	0.938744066763544
-0.7350241158058952	-0.6177963937157334	0.4498902888510621	-0.36398418186542614	0.17016960206944712	0.938822312992603
-0.7322696005211925	-0.6211803609559718	0.47138512426324936	-0.3598876068187946	0.17453292519943295	0.9388839367725124
-0.7295012457125132	-0.6245530157544847	0.49323815483216243	-0.3557908738700428	0.17889624832941878	0.9389359608558462
-0.7267190973073675	-0.6279143010723973	0.5154363266462441	-0.3516938448276392	0.1832595714594046	0.9390046366629214
-0.7239232010072287	-0.6312641596687473	0.5379663710241025	-0.34759651256941226	0.1876228945893904	0.9390749444288691
-0.7211136027307117	-0.6346025344621552	0.5608148119003128	-0.34349886997600576	0.19198621771937624	0.9391468834845926
-0.7182903486132222	-0.6379293685314691	0.5839679733324541	-0.3394009099310875	0.19634954084936207	0.9392324274876344
-0.7154534850066085	-0.6412446051164113	0.6074119871255806	-0.3353025208254268	0.2007128639793479	0.9393088835436536
-0.7126030581336017	-0.6445481873203697	0.6311328005702642	-0.331203893575553	0.20507618710933373	0.9393730447678837
