0.4535533905932738,2.3322016096116727e-8,9.960663192327589e-8
0.3535533905932738,2.325274051084847e-8,7.314655201057799e-8
0.3535433905932738,0.04017561240976364,0.0003030836232053982
0.3535255649992517,0.02224839779485066,0.00011744301221148144
0.35347596422500566,0.01549268387818492,5.372963910818925e-5
0.3533379471242706,0.01617874441570366,6.82264098862353e-6
0.35295390634295487,0.04508726966147958,0.0003853791110408976
0.3518852900560737,0.1635084994540017,1.9080524701145393e-5
0.348911801759661,0.2836655718121851,9.999865357395563e-8
0.34063789394312494,0.47860363581142507,9.997187500962621e-8
0.3176152539552275,0.8002876930861224,9.985803473921474e-8
0.25355339059327375,1.35981872069905,9.955816512062343e-8
